date,A,AA,AAP,AMZN,FB,GOOG,HRB,IBM,MSFT,NFLX,T,TSLA,VOD,YAHOY,^DJI,^GSPC
2020-03-17,66.42251708,6.930000067,95.44906481,1773.51001,146.9700012,1093.434998,15.36525348,94.71394603,139.2403339,306.5749969,29.16105467,86.78499985,11.34839345,5.994999886,20630.80469,2460.484985
2020-03-18,66.71395438,5.974999905,84.88177314,1793.330017,142.6399994,1071.890015,13.91570143,95.56150238,138.5108784,315.7899933,27.87667529,75.53699875,11.54050575,5.914999962,19703.39551,2367.045044
2020-03-19,65.57785798,5.674999952,84.1474771,1888.825012,152.3649979,1109.039001,13.74543821,93.52365706,142.5180365,332.6650085,27.80164637,81.04600143,12.24491979,5.36500001,19809.88086,2393.375
2020-03-20,67.15851571,5.799999952,80.0640686,1888.86499,153.6350021,1104.73999,12.95393528,90.63824232,139.467065,341.2449951,25.89935659,90.27899933,12.13514156,5.410000086,19812.76465,2374.285034
2020-03-23,64.04163872,5.55250001,74.421111,1865.700012,147.2799988,1042.427979,11.17305748,87.2109441,134.6022899,353.4949951,23.74107797,85.25,11.6457109,5.514999866,18667.33008,2246.295044
2020-03-24,65.5877242,6.839999914,83.15859399,1927.669983,156.9400024,1112.809998,11.84031066,95.08447744,143.3658168,362.9799957,24.33692313,98.76900101,11.88356444,6.025000095,20193.47461,2397.074951
2020-03-25,67.62283816,7.5,89.38208626,1918.02002,158.0250015,1117.455017,12.21765487,99.72058574,147.2596298,350.5850067,25.29027347,106.8110008,12.53766409,6.189999819,21279.13477,2489.474976
2020-03-26,71.17932614,7.058000088,92.60452166,1922.890015,160.5100021,1131.75,13.76844544,101.2999255,150.3450783,352.7850037,26.3230689,107.2249985,13.11857753,5.819999933,22011.08008,2568.86499
2020-03-27,70.8780209,6.420000076,94.26739314,1919.855042,157.4199982,1128.290039,14.00313524,101.4990715,149.8817669,360.7799988,26.49961423,101.9830017,12.99964948,6.244999886,21898.41992,2567.964966
2020-03-30,71.42980501,6.299999952,92.35853957,1942.984985,162.4049988,1124.054993,13.31747327,102.4809562,153.0953777,369.4850006,26.43340954,100.788002,12.79381432,6.225000143,21950.08496,2588.540039
2020-03-31,70.96429726,6.339999914,93.61307089,1968.515015,167.5649948,1156.725037,13.1426075,103.7360848,158.3840491,374.7250061,26.12003967,103.9960022,12.71148049,6.375,22166.22461,2606.269897
2020-04-01,68.52784204,6.160000086,88.46700146,1918.97998,161.0949936,1113.569946,12.10721372,99.31764293,152.0899046,370.625,24.84008033,98.90499878,12.34555161,6.160000086,21135.83496,2485.119995
2020-04-02,69.62226477,6.30250001,84.53612164,1908.765015,158.6350021,1111.630005,11.87252357,99.79006473,150.7443215,365.5249939,25.10048523,94.06599808,12.58798022,5.955000162,21106.39453,2494.505005
2020-04-03,70.31557258,6.03000021,83.45869354,1907.73999,154.3700027,1101.675049,11.32951706,99.57237107,152.5827871,364.2050018,24.71208282,98.38800049,12.34555159,5.674999952,21155.4502,2499.069946
2020-04-06,72.91545659,6.545000076,91.91574987,1964.27002,162.3549957,1162.799988,12.07960182,104.5604934,159.7345764,371,25.59481641,101.8959999,13.02252105,6.210000038,22238.54004,2625.710083
2020-04-07,75.06468057,7.355000019,98.9854455,2016.669983,169.6999969,1203.61499,13.0459695,108.5806316,164.2592422,375.3349915,26.94097967,109.7340012,13.25580028,6.599999905,23125.84473,2707.279907
2020-04-08,74.24262293,7.24000001,99.82671243,2027.575012,171.3700027,1203.61499,13.07358081,108.8538822,162.7362437,373.3500061,26.54359691,109.0540009,12.61999823,6.640000105,23098.19531,2712.025024
2020-04-09,76.73355856,7.620000124,104.3725613,2035.330017,174.3250046,1211.152466,14.03994806,112.5868706,162.9974471,367.5650024,27.36550576,113.2290001,12.91731628,6.700000048,23756.54004,2790.465088
2020-04-13,75.77284214,7.434999943,105.1105382,2109,172.2249985,1204.054016,13.44172083,111.0816319,161.6026009,384.105011,27.22627671,123.2529984,12.93103786,6.644999981,23397.13965,2751.814941
2020-04-14,77.47142541,8,111.9096335,2239.10498,178.9249954,1259.5,13.4739341,114.7682924,168.4438641,406.3350067,27.6260056,143.4309998,12.93103867,6.880000114,23862.00977,2828.475098
2020-04-15,76.95144599,7.215000153,109.1398001,2289.185059,175.5050049,1260.429993,12.6916352,109.7431295,168.9663299,423.6150055,27.36101719,146.3130035,12.43703392,6.574999809,23441.52051,2781.709961
2020-04-16,76.95144932,7.095000029,112.7509089,2398,175.2799988,1260.809998,12.43393815,108.4555766,172.5988954,440.5649872,26.94332642,146.6169968,12.23577283,6.769999981,23404.73047,2785.415039
2020-04-17,78.57080435,7.424999952,117.6017923,2358.01001,178.4700012,1282.830017,13.25765145,110.3730105,175.4034129,423.3500061,27.82361957,152.2610016,12.49649677,6.995000124,24040.68066,2855.049927
2020-04-20,77.2683901,7.564500093,114.6597779,2415.515015,178.6350021,1271.484985,12.88490952,111.6188859,174.3535585,437.5249939,27.89997328,147.7779999,12.62457314,7.190000057,23867.93945,2844.704956
2020-04-21,74.03958781,7.224999905,113.2379748,2353.984985,171.8600006,1231.98999,12.54437905,106.1583517,167.4728992,436.3000031,27.01967714,142.711998,12.03451036,7.004999876,23153.56543,2756.320068
2020-04-22,73.96531397,7.565000057,112.5393646,2372.5,181.4599991,1263.806519,12.96313986,110.1738606,169.9570158,423,27.0421306,142.2710037,12.11227109,7.065000057,23476.34961,2795.525024
2020-04-23,75.54008738,7.657500029,113.7348598,2403.150024,185.0999985,1279.490051,13.02296193,112.1515126,170.5238459,428.8350067,26.66935304,143.7130051,12.21290172,7.174999952,23684.35449,2819.579956
2020-04-24,74.24758282,7.232499838,114.2858749,2401.214966,185.6200027,1264.924988,13.45552628,113.8234745,170.1788191,421.5250092,26.54359622,142.8909988,12.40044039,7.454999924,23621.83984,2817.234985
2020-04-27,75.50046988,7.239999771,117.3656449,2403.939941,190.5800018,1282.575012,13.69941971,116.9265655,172.6087565,424.9199982,27.13644983,153.4489975,12.56053541,7.694999933,24024.12988,2870.304932
2020-04-28,75.44105426,7.744999886,119.6385747,2339.75,185.8799973,1260.125,14.39428438,117.4452907,170.0752836,411.9550018,27.72930329,156.1689987,12.81211235,7.63499999,24271.71973,2890.929932
2020-04-29,77.0158287,8.522500038,122.8905263,2350.944946,193.4550018,1342.664978,15.22259855,118.9551645,172.293318,404.7299957,28.2682588,158.6360016,13.49822985,7.74000001,24609.37988,2933.51001
2020-04-30,76.47603853,8.345000267,119.1564203,2435.505005,205.6300049,1337.654968,15.34684665,116.9404616,175.7780155,416.2200012,27.54515841,163.3320007,12.99965008,7.784999847,24386.23535,2911.689941
2020-05-01,74.11882032,7.872499943,115.7913212,2310.314941,203.1650009,1331.534973,14.90047607,113.4066411,173.8163087,419.8500061,27.19034549,145.5810013,12.61085091,7.920000315,23883.04004,2845.350098
2020-05-04,73.31162153,7.620000124,115.8159269,2291.679932,202.3349991,1313.330017,14.75322069,111.7856163,173.8902527,421.7050018,26.48520991,146,12.53308926,7.789999962,23565.36035,2821.045044
2020-05-05,75.47571542,7.995000124,120.3322565,2329.064941,208.4400024,1355.699951,15.00631934,114.3005171,179.1887756,426.2799988,26.90290247,156.1100006,12.80753605,7.955000162,24019.31543,2880.890015
2020-05-06,76.99601419,7.762500048,119.3089498,2338.724976,209.1300049,1359.205017,14.54614122,114.1476771,180.3125585,433.0800018,26.34598058,155.0910034,12.78466641,7.934999943,23857.86523,2869.380005
2020-05-07,77.68437982,7.685000181,119.9681941,2359.555054,210.3199997,1366.434998,14.50932886,114.575528,180.9533178,434.7700043,26.06302996,156.875,12.68403658,8.190000057,23964.50488,2889.199951
2020-05-08,78.99669096,7.779999971,121.439195,2372.119995,212.0300064,1387.119995,14.77622985,114.660023,181.5595658,437.8200073,26.52563318,161.1009979,12.86242609,8.134999752,24228.47559,2917.519897
2020-05-11,79.97225985,7.784999847,122.6937408,2395.890015,212.6849976,1396.841003,14.67038841,114.5802304,182.5453351,440.2250061,26.40885956,160.9000015,12.80296315,8.039999962,24218.21582,2923.844971
2020-05-12,80.26443701,7.61500001,123.4612158,2387,212.6399994,1394.88501,14.73941608,114.7961427,182.0425714,437.7649994,26.30106846,165.1290054,13.70406519,8.079999685,24071.83496,2907.705078
2020-05-13,79.70980154,7.105000019,119.9091608,2372.75,206.4449997,1356.94104,13.86508222,110.224563,177.7298253,437.1349945,25.5644959,158.9300003,13.75437954,8.160000324,23388.27051,2833.644897
2020-05-14,79.42257566,6.712500095,117.0999805,2372.290039,203.8099976,1340.665039,13.60278213,107.436562,175.6498494,442.6000061,25.24561186,156.7360001,13.20548536,8.130000114,23210.23926,2809.719971
2020-05-15,81.24001574,6.774999857,120.9078598,2383.685059,207.7299957,1356.73999,14.28384259,109.1919797,179.4401495,446.2550049,25.38933437,159.159996,13.47993362,8.189999819,23542.11523,2840.89502
2020-05-18,82.54242633,7.442500114,128.4301728,2408.505005,212.7900009,1373.287476,15.45728899,113.6368266,182.4467696,449.8549957,26.32801671,163.8600006,14.11573576,8.154999733,24384.25977,2940.975098
2020-05-19,81.92341615,7.927499771,136.3017477,2456.984985,216.6600037,1382.742493,15.21799666,113.7306848,182.4122639,454.7200012,26.23818826,162.8150024,14.24381023,8.064999819,24401.23047,2943.280029
2020-05-20,81.43810653,8.247499943,135.3916185,2483.640015,227.2649994,1398.835022,15.39286486,114.0874063,182.771998,449.9049988,26.42233305,163.7799988,14.2346622,8.259999752,24552.70996,2966.959961
2020-05-21,80.54670892,8.214999676,130.9097123,2483.994995,234.1999969,1404.469971,15.59994481,112.9703277,182.8560277,439.6049957,26.76367092,162.8499985,14.51368439,8.244999886,24544.6709,2958.535034
2020-05-22,85.11259528,8.194000244,130.6686436,2449.98999,232.3650055,1402.294983,15.5447244,111.2665445,181.3930286,433.1349945,26.65138916,164.3779984,14.49996119,8.069999695,24387.85547,2945.175049
2020-05-26,85.38991451,8.802499771,134.4371658,2438.030029,236.284996,1426.565002,16.24418921,114.3502444,181.6895742,420.8200073,27.70684614,165.0309982,14.57772163,8.465000153,24979.12988,3004.944946
2020-05-27,84.60748322,9.357500076,136.8134168,2371.790039,225.8450012,1406.515015,16.47887694,117.0115241,177.2363131,408.9399872,28.52426317,161.2710037,14.69664892,8.355000019,25280.71484,3003
2020-05-28,86.122834,10.03999996,137.9892619,2407.599976,227.8150024,1418.419983,16.23498369,117.8986198,180.1722121,416.9349976,28.31317281,162.6439972,15.16778368,8.224999905,25558.75977,3046.034912
2020-05-29,86.64280993,9.220000267,136.4296793,2420.285034,225.1850052,1422.959961,15.66436736,116.1056513,180.246342,416.0749969,27.52719275,163.9209976,15.07172676,8.130000114,25257.23535,3023.890015
2020-06-01,88.10864379,9.397500038,137.3201813,2460.549927,227.9700012,1427.97998,15.93126978,117.2368088,180.1376189,421.3500061,27.7742165,175.3100052,15.36447101,8.239999771,25364.74512,3046.859985
2020-06-02,89.00993605,9.829999924,137.8908437,2459.420044,229.7799988,1429.219971,15.90826237,117.6498599,181.0717557,423.5249939,27.76073927,177.9659958,15.55658256,8.53000021,25633.43555,3066.35498
2020-06-03,89.83198605,10.48750019,139.9128721,2474.584961,230.5899963,1438.16449,16.46047015,120.4378511,182.6385802,422.5749969,28.26825929,177.8040009,15.6297695,8.389999866,26122.31543,3114.919922
2020-06-04,89.91122874,11.11249971,139.3667757,2478.775024,228.1200027,1421.844971,16.72737232,120.1421546,181.9564839,419.3699951,28.33113683,175.4189987,15.77614091,8.434999943,26233.20508,3109.659912
2020-06-05,90.6887136,12.71499968,144.502985,2462.889893,228.3300018,1425.525024,17.80418545,124.8404482,182.7472887,412.2449951,29.29676412,175.2720032,16.0871812,8.109999657,27087.55078,3187.780029
2020-06-08,88.96536474,12.67000008,144.7981878,2508.670044,229.4800034,1435.164978,17.97904937,125.858975,184.3536362,413.6499939,29.61115889,185.9160004,16.51257462,8.079999924,27406.3457,3214.564941
2020-06-09,89.05450524,12.37999964,141.7085853,2575.714966,235.090004,1455.60498,17.51887392,124.2021243,186.8100899,427.5200043,29.28778091,187.836998,16.23812675,8.309999943,27299.21484,3207.910034
2020-06-10,89.15849362,12.26999998,140.0604584,2674.305054,238.2450027,1465.264526,17.41763554,122.98646,192.5286928,435.1199951,29.06770717,200.9980011,15.96825457,8.330000401,27146.63574,3202.380005
2020-06-11,85.99408288,10.85500002,133.0448988,2603.804932,228.2200012,1428.237488,16.3684358,114.4957407,188.7228721,434.8650055,27.59456651,199.0960007,14.96800884,8.059999704,25688.40039,3061.51001
2020-06-12,84.82536914,11.33249998,132.1445707,2562.415039,228.0800018,1411.51001,16.32701826,113.7729359,186.2861898,423.2550049,27.43736966,190.0579987,14.98212522,8.514999866,25521.98047,3036.444946
2020-06-15,84.67680475,11.10500002,132.6955859,2546,229.2850037,1406.360046,16.10153383,112.9562399,185.2630776,420.9550018,27.02416975,190.7340012,14.80802442,8.255000114,25367.37988,3022.709961
2020-06-16,87.03401446,11.76000023,138.8600543,2598,235.7300034,1440.460022,16.5571087,117.6498584,191.2979832,431.5699921,27.769723,197.5270004,15.38679284,8.565000057,26211.36426,3114.755005
2020-06-17,87.26182892,11.59500027,144.035619,2643.410034,234.659996,1445.690002,15.9128609,117.1757957,192.7659048,444.8399963,27.41041974,198.7570038,15.31150574,9.079999924,26234.24023,3124.594971
2020-06-18,87.03898193,11.53250027,145.1111256,2647.875,234.1449966,1439.210022,14.83145117,115.8052595,193.0031956,447.7799988,27.10950457,201.3669968,14.90683913,9.420000076,26001.36426,3106.755005
2020-06-19,87.92541928,11.67000008,145.5497394,2678.214966,238.1900024,1434.575012,14.80844146,116.9035675,194.5699663,449.7850037,27.27567909,200.7310028,14.87860559,9.510000229,26105.5498,3119.320068
2020-06-22,87.57380663,11.61999989,146.2643069,2692,238.8050003,1437.97998,14.04915307,114.0686322,195.7215833,461.3999939,27.08255658,199.8899994,14.96800915,10.03999996,25863.74512,3100.154907
2020-06-23,88.3265414,12.12000036,149.442872,2750.575073,242.5250015,1460.590515,14.4817166,113.6462099,200.3626795,469.2550049,27.34305234,200.6009979,15.17975349,10.35999966,26210.4707,3141.01001
2020-06-24,86.86070646,11.46999979,143.6869168,2758.5,237.9499969,1452.585022,14.03994961,109.9241808,197.6096819,463.1799927,26.58850982,195.4020004,14.73273769,9.924999714,25644.8457,3073.569946
2020-06-25,85.25125828,11.3499999,139.7395672,2734.184937,235.0200043,1431.450012,13.30639992,110.4451677,195.7660711,460.5050049,26.50766767,192.3129959,14.85978447,10.06000042,25489.69922,3055.130005
2020-06-26,85.71180505,11.28499985,139.6902755,2735.285034,224.2449951,1392.719971,12.9223346,110.4170082,195.1185854,455.1349945,26.26513572,194.9869995,14.69509404,9.840000153,25306.35938,3039.179932
2020-06-29,86.08533385,10.94499969,139.1777645,2663.440063,213.9300003,1371.304993,13.08157965,111.3087854,193.7890545,439.905014,26.59749639,195.8519974,14.7092095,9.819999695,25348.65527,3026.814941
2020-06-30,87.40040856,11.05249977,139.8529046,2722.329956,222.9850006,1401.304993,13.28766447,112.7403369,198.7612851,452.2949982,26.97027179,209.1419983,14.97742015,9.744999886,25690.26074,3079.670044
2020-07-01,87.4351328,11.27999973,139.6311354,2824.5,233.2799988,1426.409973,13.40475602,112.4587299,201.7169509,471.1150055,27.0960277,221.5830002,14.99153626,9.424999714,25866.45996,3114.804932
2020-07-02,88.35321579,11.26999998,140.8976496,2913.330078,236.3050003,1464.684998,13.31108209,112.9656294,204.1388149,483.9049988,27.18136338,241.3600006,15.25033553,9.630000114,25991.26465,3145.165039
2020-07-06,89.15714247,11.29750013,139.2467476,2994.939941,236.3349991,1489.724976,13.28766373,113.2613307,207.2032199,489.6499939,27.32508438,264.3830032,15.29268384,9.920000076,26146.80469,3168.940063
2020-07-07,88.68570819,11.375,135.7330675,3029.775024,243.2350006,1500.175049,13.28297966,111.1632889,208.9034777,497.8249969,27.25322372,276.6210022,15.01976932,10,26020.75488,3163.539917
2020-07-08,89.05789157,11.50500011,133.0029291,3048.199951,241.7900009,1495.755005,13.0722129,110.3559973,208.552557,499.4550018,27.26220887,272.8600006,14.87390026,10.09500027,25962.87012,3154.165039
2020-07-09,88.8097647,10.76049995,132.6283922,3133.939941,242.8850021,1505.402466,12.61789376,109.454815,211.4686926,502.8899994,27.08228348,275.9840088,14.63862822,10.05999994,25813.39453,3147.73999
2020-07-10,88.55171472,10.92549992,131.4210193,3175.349976,242.4050064,1520.184998,12.73030281,109.7645984,210.1391329,533.5800018,27.26962805,292.4929962,14.67156639,9.960000038,25869.41016,3161.52002
2020-07-13,89.27128211,11.72000027,134.8065793,3206.339966,244.284996,1541.1875,13.25956194,112.4821888,208.7255607,548.1650085,27.32902741,326.6099854,14.68568264,9.929999828,26341.66016,3192.375
2020-07-14,88.76013974,11.96999979,134.5946688,3038.689941,236.1800003,1503.224976,12.9551209,112.0879307,203.0811271,507.9949951,27.24678103,302.1000061,14.883311,9.670000076,26342.75,3164.304932
2020-07-15,91.38037281,12.54750013,140.0500322,3035.765015,241.4350052,1516.664978,13.82628939,115.5142611,205.7896598,519.5899963,27.40670442,300.6999969,15.09976133,10.05999994,26881.90527,3219.52002
2020-07-16,91.94113464,13.2249999,143.179336,2975.11499,239.0449982,1502.5,14.097944,115.7630126,201.6625906,519.9499817,27.60775665,299.7710114,15.09034971,9.504999638,26734.58496,3209.48999
2020-07-17,92.89891402,13.31999969,142.5436195,2986.224976,241.0100021,1510.929993,13.88249386,116.7909148,200.8816516,493.8650055,27.74026782,302.7510071,15.2126913,9.475000381,26714.15527,3219.584961
2020-07-20,94.77475435,12.90100002,142.2380942,3097.690063,240.8450012,1536.945007,13.47032856,118.3773576,205.2706845,494.3500061,27.40670669,313.8000031,15.3962052,9.329999924,26634.60938,3236.88501
2020-07-21,95.08738768,13.04000044,144.4458255,3173.150024,243.4950027,1570.63501,13.61083917,121.0808741,208.5624417,497.4149933,27.54378745,323.3000031,15.6173591,9.775000095,26895.80078,3262.530029
2020-07-22,95.62333992,13.19250011,146.3480681,3107.630005,240.0099945,1558.049988,13.40475664,119.8135995,207.929783,492.2000122,27.51637274,318.8419952,15.55148434,9.694999695,26914.71484,3266.210083
2020-07-23,96.47689388,12.89499998,146.7915818,3034.13501,237.0849991,1539.630981,13.56400088,120.4002972,204.1635484,481.9599915,27.27419729,316.9769897,15.43855448,9.684999943,26766.94434,3251.324951
2020-07-24,94.33308242,12.57999992,146.288935,2959.790039,230.1949997,1503.018005,13.7138794,118.8185606,197.8864446,477.355011,27.26505903,283.154007,14.70920992,9.644999981,26514.2793,3213.655029
2020-07-27,95.4992742,12.92150021,144.8252907,3056.88501,232.8899994,1528.089966,13.73261514,117.8235187,200.0908558,489.6150055,26.83097126,296.0940094,14.5774584,10.05499983,26526.19043,3227.839966
2020-07-28,95.50424091,12.96000004,144.8893711,3036.425049,232.3950043,1512.070007,13.90591166,117.5700508,200.8866122,492.7750092,27.00003895,303.9120026,14.69509388,9.925000191,26459.27539,3229.944946
2020-07-29,95.86651002,13.08500004,145.3476707,3017.964966,232.0049973,1516.290955,14.06047505,117.3682273,200.9953433,489.5250092,26.94977433,302.1809998,15.05270695,9.949999809,26488.91992,3245.97998
2020-07-30,94.94844183,12.86000013,149.5660758,3048.5,231.9449997,1515.044983,13.82629006,115.2467245,199.6954489,482.9300079,27.00004009,298.4240112,14.61510088,9.920000076,26183.60449,3227.524902
2020-07-31,94.85415378,12.80499983,148.2848071,3198.910034,252.4250031,1481.48999,13.75135054,114.5614499,199.7349719,489.6499939,26.90865374,293.803009,14.49746506,10.7750001,26226.80469,3246.214966
2020-08-03,97.41483195,13.3499999,149.2211324,3144,252.8649979,1478.054993,13.39070533,115.7254748,211.5823779,496.6600037,27.1371192,295.4190063,14.3986513,12.41499996,26620.82031,3293.630005
2020-08-04,97.20639782,13.57500029,149.4625994,3134.224976,250.1149979,1472.105042,13.13310203,117.1898689,210.0996072,504.5449982,27.28790233,298.9409943,14.54922473,11.93499994,26715.27051,3296.605103
2020-08-05,97.52895992,14.42250013,150.4432722,3170.445068,250.0200043,1472.934998,13.12373325,117.9783982,210.836035,505.6500092,27.41584551,296.8149872,14.57275203,11.88000011,27073.22461,3324.070068
2020-08-06,96.30321002,14.90999985,149.5118535,3206.449951,257.6350021,1484.195007,13.59678864,117.9314591,211.503265,504.7600098,27.31075045,299.4570007,14.44099953,12.08500004,27269.6748,3334.584961
2020-08-07,96.62578392,14.53499985,149.8075702,3190.73999,271.1600037,1499.242493,13.99021956,118.0585726,210.8656948,497.4850006,27.25134909,291.4760132,14.47864327,12.23000002,27339.89551,3340.630005
2020-08-10,96.7250232,15.45499992,150.8818535,3137.015015,266.7749939,1488.577454,14.36959796,120.0271677,206.7139143,488.0449982,27.50266355,284.3339996,14.50687575,12.32000017,27646.03516,3349.36499
2020-08-11,96.18906947,15.44999981,151.4042312,3116.109985,260.5250092,1494,14.71619164,122.2430297,203.0366247,473.7350006,27.81337661,278.5,14.69509367,11.89499998,27889.69531,3353.724976
2020-08-12,96.6704354,15.11749983,152.4982573,3137.904907,261.0049896,1498.817993,14.38833368,120.6215603,205.132285,476.3349915,27.69914344,302,14.83155084,11.86499977,27943.60547,3371.674927
2020-08-13,97.41482312,14.76999998,153.0994915,3186.26001,262.3650055,1522.627502,14.05578992,119.4280315,207.3416119,480.4500122,27.40213853,321.8439941,15.00565342,11.94500017,27887.93945,3375.295044
2020-08-14,97.13196968,14.48000002,154.9474809,3149.119995,260.6649933,1512.390015,14.04642222,118.624437,206.1554088,484.269989,27.37471941,329.5440063,14.77038125,12.15999985,27868.60059,3370.074951
2020-08-17,97.15181996,14.62999964,157.9240302,3174.574951,261.75,1516.789978,14.02768839,118.8764515,207.6431245,482.6699982,27.36101344,351.8690033,14.62451184,12.27999973,27908.10547,3383.405029
2020-08-18,97.17662363,14.77349997,162.7338019,3262.910034,262.2050018,1543.089966,14.04642348,118.7528194,208.3647386,489.0499878,27.27876729,376.901001,14.7092107,12.55499983,27779.9541,3382.60498
2020-08-19,96.2387036,15.35750008,159.0624189,3285.949951,264.6300049,1558.815002,13.95743239,118.4009484,208.75943,489,27.21936438,375.2210083,14.72803107,12.8499999,27784.04492,3384.599976
2020-08-20,96.91361265,14.98749971,156.2583621,3275.310059,265.5449982,1562.034973,13.57336963,117.3786143,210.0277895,491.4150085,27.13254794,387.9049988,14.35159635,12.26499987,27653.85547,3372.744995
2020-08-21,97.0624908,14.77750015,154.6863167,3294.894897,268.4550018,1582.862488,13.70451323,116.8745658,212.5991865,494.0650024,27.10513368,412.0540009,14.11161861,12.63999987,27823.12988,3389.63501
2020-08-24,97.43964375,14.91499996,153.9963933,3318.940063,273.0099945,1597.369995,13.74666578,118.6006575,212.029414,492.0800018,27.28333529,405.6519928,14.38453411,13.0999999,28178.34473,3422.609985
2020-08-25,97.37512819,15.03499985,153.3705508,3312.199951,276.6750031,1596.844971,13.82160559,119.4993567,212.9014261,488.7799988,27.40213734,399.5950012,14.40335612,12.96499968,28247.65527,3435.025024
2020-08-26,98.1492804,15.23000002,154.2624967,3398.155029,294.3350067,1631.409973,13.58742101,118.4342256,217.7271217,520.5599823,27.33359788,421.9630127,14.25278207,13.17000008,28253.85547,3462.609985
2020-08-27,97.87138762,15.00099993,153.5035745,3415.5,296.625,1640.375,13.61552361,118.4389901,223.2266639,531.125,27.41127616,443.8099976,14.21984342,13.44000006,28499.0752,3484.86499
2020-08-28,98.4916983,15.02050018,152.1385147,3409.935059,294.105011,1638.960022,13.75134884,118.6482124,226.531338,530.5,27.36558225,450.5009918,14.07397497,12.98000002,28610.66504,3496.775024
2020-08-31,99.64300569,14.92499971,152.8924966,3450,294.2149963,1639.137512,13.82628926,118.058575,224.4454881,524.7850037,27.39756691,470.125,13.95633853,13.17000008,28503.60547,3504.01001
2020-09-01,100.0151987,14.71000004,153.8584107,3490.435059,297.0999908,1648.974976,13.54058378,117.0219793,223.8856359,544.9200134,26.99089906,486.5,13.59402016,12.83500004,28474.99023,3511.315063
2020-09-02,101.2955452,14.63999987,155.2825966,3519.469971,298.3249969,1699.755005,13.51248105,119.9606004,228.0127586,546.9349976,27.03202325,442.0800018,13.63636886,13.11999989,28938.20508,3561.670044
2020-09-03,100.3675312,14.39499998,154.178719,3395.704956,290.6150055,1662.387024,14.20566887,120.588273,220.1152248,537.6600037,27.23307344,416.8999939,13.68342401,12.96000004,28637.05469,3496.130005
2020-09-04,97.15181771,14.28499985,151.17754,3246.314941,280.0700073,1596.361511,14.257189,117.2549754,209.8494312,506.6699982,27.01831546,400.0099945,13.32580995,12.71500015,28102.21484,3414.389893
2020-09-08,94.89882019,14.12249994,150.5664799,3190.425049,274.3600006,1545.9375,14.45390529,115.8237138,204.240886,508.5,26.78527979,349.3099976,13.25522816,12.15999985,27695.06543,3354.619995
2020-09-09,96.43720288,14.2249999,151.9315436,3244.089966,274.9150085,1552.525513,14.56631359,116.494168,208.8535517,506.2850037,26.99090171,355.2550049,13.59872616,12.05999994,27955.375,3395.805054
2020-09-10,98.4271846,14.03499985,152.1878098,3260.219971,273.0950012,1554.943054,14.20300173,115.9378214,207.520777,492.5650024,26.62992267,379.7749939,13.35874891,11.79500008,27810.92969,3377.400024
2020-09-11,98.07980353,13.97749996,151.9808095,3150.660034,267.0150146,1536.279968,14.16965038,115.7523814,203.0716281,485.2700043,26.46999776,371.5,13.33992619,12.20499992,27638.48535,3339.709961
2020-09-14,98.85396405,14.04500008,155.2579607,3141.694946,271.1700134,1539.869995,14.29829216,116.5654899,204.7363351,480.144989,26.6390636,396.6499939,13.38227568,12.36000013,27902.40039,3383.244995
2020-09-15,99.60826736,14.08500004,155.1939159,3141.969971,271.9099884,1545.702454,13.9504844,116.8032458,206.4605141,489.5500031,26.68475654,446.3200073,13.278756,12.49500036,28081.25488,3404.36499
2020-09-16,99.05742571,13.89249992,153.4641498,3130.694946,267.1150055,1540.909973,14.27923428,118.1774602,205.7569604,493.9850006,26.80356012,446.5500031,13.42462466,12.65999985,28193.21973,3406.684937
2020-09-17,98.77456695,13.42500019,151.5111857,3000.98999,255.8450012,1489.148987,14.08865368,117.6971996,200.3069894,470.8349915,26.58880318,422.8950043,13.17994124,12.84000015,27852.35938,3351.994995
2020-09-18,98.77953449,13.55250025,152.2812048,2971.670044,254.6250076,1470.066528,13.70749311,117.7209777,198.1319457,469,26.56138372,439.8999939,13.27405021,13.11000013,27717.33008,3327.334961
2020-09-21,96.79947703,12.5374999,147.7647595,2916.5,247.0400009,1427.455017,13.31203943,113.7790285,197.7306242,477.0500031,26.08160779,431.375,12.6058779,12.6500001,27099.93066,3257.335083
2020-09-22,97.49919115,12.15500021,147.5278296,3067.094971,251.7700043,1452.025024,13.62173206,114.5873905,203.2252033,485.5400085,26.2049787,427.6800079,12.66704756,12.66000032,27161.50977,3295.630005
2020-09-23,97.00790127,11.98000002,146.7183351,3059.689941,253.0699921,1434.329956,13.71702222,114.1308954,202.2095381,480.0200043,25.83029706,394.0149994,12.69057502,13.06500006,27090.29004,3277.960083
2020-09-24,95.48439433,11.65250015,143.786337,3017.150024,248.9300003,1426.77948,13.91713151,112.219367,200.5448027,472.4100037,25.59269368,375.3999939,12.60587766,12.51999998,26815.92969,3244.074951
2020-09-25,96.22876825,11.52850008,146.4320246,3050.27002,251.1800003,1431.669983,14.44122802,112.3857974,203.9188334,476.4499969,25.52415423,400.0149994,12.53059032,12.57000017,26937.33496,3267.659912
2020-09-28,98.18403114,12.07499981,150.1439079,3146.10498,257.2100067,1463.050537,14.98914801,115.4242826,208.4026732,484.9400024,25.99479005,421.8149872,12.70469237,13.11999989,27542.37012,3346.824951
